X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8842774.87,5409464.981,254,GO-20051052948,2005/04/18 04:00:00+00,2005,April,Monday,20,Evening,D11,1,0,85,South Parkdale (85),-79.4359982,43.63717625,154
-8840207.805,5414452.78,255,GO-20051061840,2005/04/19 04:00:00+00,2005,April,Tuesday,0,Night,D14,0,1,95,Annex (95),-79.41293786,43.66959481,155
-8815913.811,5428686.549,256,GO-2005893223,2005/04/22 04:00:00+00,2005,April,Friday,12,Afternoon,D43,0,0,136,West Hill (136),-79.1947012,43.76201197,156
-8837563.62,5412158.356,257,GO-20051017873,2005/04/24 04:00:00+00,2005,April,Sunday,0,Night,D52,0,1,78,Kensington-Chinatown (78),-79.38918474,43.65468421,157
-8831964.96,5429697.836,258,GO-20051023674,2005/04/24 04:00:00+00,2005,April,Sunday,15,Afternoon,D33,0,1,53,Henry Farm (53),-79.33889112,43.76857264,158
-8855793.117,5427057.237,259,GO-2005739652,2005/04/24 04:00:00+00,2005,April,Sunday,3,Night,D31,1,0,21,Humber Summit (21),-79.5529431,43.75144038,159
-8835010.199,5412993.307,260,GO-2005734608,2005/04/26 04:00:00+00,2005,April,Tuesday,0,Night,D51,0,0,73,Moss Park (73),-79.36624697,43.66011067,160
-8851579.081,5426387.595,261,GO-2005772597,2005/04/28 04:00:00+00,2005,April,Thursday,15,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,161
-8851058.185,5426716.214,262,GO-20051017468,2005/05/02 04:00:00+00,2005,May,Monday,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,162
-8842304.801,5426296.441,263,GO-20051056629,2005/05/02 04:00:00+00,2005,May,Monday,16,Afternoon,D32,0,1,38,Lansing-Westgate (38),-79.4317755,43.74650341,163
0,0,264,GO-2005791408,2005/05/04 04:00:00+00,2005,May,Wednesday,18,Evening,D51,0,1,NSA,NSA,0,0,164
-8851875.61,5419226.033,265,GO-2005761194,2005/05/05 04:00:00+00,2005,May,Thursday,10,Morning,D12,0,2,113,Weston (113),-79.51775154,43.70060252,165
-8857108.095,5412323.283,266,GO-2005868853,2005/05/05 04:00:00+00,2005,May,Thursday,19,Evening,D22,0,1,11,Eringate-Centennial-West Deane (11),-79.56475575,43.65575613,166
-8842700.08,5412958.381,267,GO-2005739574,2005/05/05 04:00:00+00,2005,May,Thursday,2,Night,D14,1,1,83,Dufferin Grove (83),-79.43532635,43.65988369,167
-8857513.23,5415394.546,268,GO-2005736703,2005/05/06 04:00:00+00,2005,May,Friday,0,Night,D23,0,1,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,168
-8851912.61,5427526.507,269,GO-2005805940,2005/05/07 04:00:00+00,2005,May,Saturday,19,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51808391,43.75448537,169
-8838471.447,5429203.595,270,GO-2005800470,2005/05/07 04:00:00+00,2005,May,Saturday,3,Night,D32,0,1,51,Willowdale East (51),-79.39733989,43.76536637,170
-8831882.206,5414892.152,271,GO-2005770056,2005/05/07 04:00:00+00,2005,May,Saturday,0,Night,D55,0,0,69,Blake-Jones (69),-79.33814773,43.6724497,171
-8832281.906,5415987.591,272,GO-2005756176,2005/05/08 04:00:00+00,2005,May,Sunday,0,Night,D55,1,0,69,Blake-Jones (69),-79.3417383,43.6795669,172
-8828205.094,5434098.787,273,GO-2005997256,2005/05/08 04:00:00+00,2005,May,Sunday,0,Night,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,173
-8836719.102,5414110.835,274,GO-20051001532,2005/05/14 04:00:00+00,2005,May,Saturday,0,Night,D51,1,0,75,Church-Yonge Corridor (75),-79.38159831,43.66737287,174
-8821582.598,5431866.206,275,GO-2005863844,2005/05/15 04:00:00+00,2005,May,Sunday,2,Night,D43,1,0,137,Woburn (137),-79.24562478,43.7826374,175
-8850799.568,5423444.993,276,GO-2005975202,2005/05/17 04:00:00+00,2005,May,Tuesday,0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.50808529,43.72799612,176
-8815726.16,5428093.451,277,GO-2005988453,2005/05/18 04:00:00+00,2005,May,Wednesday,1,Night,D43,1,0,136,West Hill (136),-79.1930155,43.75816394,177
-8850964.551,5422967.24,278,GO-20051084815,2005/05/18 04:00:00+00,2005,May,Wednesday,3,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.50956735,43.72489471,178
0,0,279,GO-20051017486,2005/05/19 04:00:00+00,2005,May,Thursday,21,Evening,D31,0,1,NSA,NSA,0,0,179
-8819827.777,5430480.278,280,GO-2005963484,2005/05/20 04:00:00+00,2005,May,Friday,15,Afternoon,D43,0,0,137,Woburn (137),-79.22986095,43.7736482,180
-8850423.818,5425880,281,GO-20051054082,2005/05/22 04:00:00+00,2005,May,Sunday,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.50470987,43.74380086,181
-8848884.081,5417219.892,282,GO-20051094038,2005/05/23 04:00:00+00,2005,May,Monday,0,Night,D12,0,0,115,Mount Dennis (115),-79.49087817,43.6875723,182
-8848318.413,5426500.851,283,GO-20051050162,2005/05/23 04:00:00+00,2005,May,Monday,22,Evening,D31,0,1,27,York University Heights (27),-79.48579669,43.74782991,183
0,0,284,GO-2005780476,2005/05/25 04:00:00+00,2005,May,Wednesday,19,Evening,D12,0,1,NSA,NSA,0,0,184
-8848318.413,5426500.851,285,GO-2005970809,2005/05/25 04:00:00+00,2005,May,Wednesday,18,Evening,D31,0,0,27,York University Heights (27),-79.48579669,43.74782991,185
-8844258.742,5422345.473,286,GO-2005746522,2005/05/27 04:00:00+00,2005,May,Friday,0,Night,D32,0,1,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,186
-8854526.909,5426563.218,287,GO-20051001211,2005/05/28 04:00:00+00,2005,May,Saturday,15,Afternoon,D31,0,0,22,Humbermede (22),-79.54156856,43.74823463,187
-8843886.782,5422949.636,288,GO-2005795107,2005/06/01 04:00:00+00,2005,June,Wednesday,0,Night,D32,0,2,32,Englemount-Lawrence (32),-79.44598667,43.72478043,188
-8861608.954,5423960.743,289,GO-2005985784,2005/06/01 04:00:00+00,2005,June,Wednesday,21,Evening,D23,0,2,1,West Humber-Clairville (1),-79.60518765,43.73134401,189
-8851983.639,5429788.979,290,GO-2005974161,2005/06/05 04:00:00+00,2005,June,Sunday,22,Evening,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,190
-8860382.604,5425591.187,291,GO-20051040265,2005/06/07 04:00:00+00,2005,June,Tuesday,1,Night,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,191
-8857764.595,5428142.108,292,GO-20051057010,2005/06/08 04:00:00+00,2005,June,Wednesday,17,Afternoon,D31,0,0,21,Humber Summit (21),-79.57065319,43.75847964,192
-8825713.161,5438431.176,293,GO-20051094669,2005/06/08 04:00:00+00,2005,June,Wednesday,20,Evening,D42,0,1,130,Milliken (130),-79.28273026,43.82519979,193
-8851684.801,5426948.941,294,GO-2005761112,2005/06/11 04:00:00+00,2005,June,Saturday,2,Night,D31,0,2,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,194
-8861037.596,5425749.6,295,GO-2005958231,2005/06/11 04:00:00+00,2005,June,Saturday,18,Evening,D23,0,1,1,West Humber-Clairville (1),-79.60005506,43.74295459,195
-8850424.679,5421557.48,296,GO-20051028610,2005/06/12 04:00:00+00,2005,June,Sunday,0,Night,D31,0,1,28,Rustic (28),-79.5047176,43.71574209,196
-8827065.701,5417550.224,297,GO-2005760646,2005/06/12 04:00:00+00,2005,June,Sunday,1,Night,D55,1,0,62,East End-Danforth (62),-79.29488033,43.68971806,197
-8855701.261,5418486.335,298,GO-2005941352,2005/06/12 04:00:00+00,2005,June,Sunday,23,Evening,D23,0,3,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,198
-8856004.106,5426542.196,299,GO-20051050591,2005/06/14 04:00:00+00,2005,June,Tuesday,13,Afternoon,D31,0,0,22,Humbermede (22),-79.55483845,43.74809821,199
-8827902.187,5434114.725,300,GO-20051094687,2005/06/14 04:00:00+00,2005,June,Tuesday,0,Night,D42,0,1,117,L'Amoreaux (117),-79.30239461,43.79721854,200
-8817040.136,5429028.378,601,GO-20061711124,2006/09/07 04:00:00+00,2006,September,Thursday,0,Night,D43,0,1,137,Woburn (137),-79.20481915,43.76422965,201
-8843935.271,5414011.217,602,GO-20061795299,2006/09/08 04:00:00+00,2006,September,Friday,0,Night,D14,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44642226,43.66672554,202
-8853674.939,5424473.443,603,GO-20061671159,2006/09/09 04:00:00+00,2006,September,Saturday,0,Night,D31,0,1,23,Pelmo Park-Humberlea (23),-79.53391518,43.73467192,203
-8830807.088,5422064.038,604,GO-20061798737,2006/09/11 04:00:00+00,2006,September,Monday,0,Night,D55,0,1,44,Flemingdon Park (44),-79.32848978,43.71903099,204
-8849310.457,5415129.334,605,GO-20061807162,2006/09/11 04:00:00+00,2006,September,Monday,18,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.49470837,43.67399077,205
-8827749.005,5434898.731,606,GO-20061442534,2006/09/14 04:00:00+00,2006,September,Thursday,22,Evening,D42,1,0,117,L'Amoreaux (117),-79.30101856,43.80230181,206
-8842006.557,5409681.264,607,GO-20061873074,2006/09/17 04:00:00+00,2006,September,Sunday,3,Night,D14,1,0,85,South Parkdale (85),-79.42909632,43.63858236,207
-8820063.739,5428270.874,608,GO-20061598789,2006/09/22 04:00:00+00,2006,September,Friday,15,Afternoon,D43,0,1,137,Woburn (137),-79.23198064,43.75931509,208
-8834105.736,5413160.581,609,GO-20061688173,2006/09/22 04:00:00+00,2006,September,Friday,22,Evening,D51,0,1,72,Regent Park (72),-79.35812204,43.66119775,209
-8849952.914,5428721.914,610,GO-20061874685,2006/09/25 04:00:00+00,2006,September,Monday,0,Night,D31,0,1,27,York University Heights (27),-79.50047966,43.76224141,210
-8857587.704,5428230.982,611,GO-20061710058,2006/09/25 04:00:00+00,2006,September,Monday,22,Evening,D31,1,0,21,Humber Summit (21),-79.56906415,43.75905627,211
-8833565.714,5417370.75,612,GO-20061746208,2006/09/29 04:00:00+00,2006,September,Friday,12,Afternoon,D55,0,0,57,Broadview North (57),-79.35327094,43.68855225,212
-8842468.29,5409552.166,613,GO-20061893321,2006/09/30 04:00:00+00,2006,September,Saturday,5,Night,D14,0,1,85,South Parkdale (85),-79.43324414,43.63774307,213
-8843713.034,5421604.837,614,GO-20061504937,2006/10/01 04:00:00+00,2006,October,Sunday,23,Evening,D32,0,0,31,Yorkdale-Glen Park (31),-79.44442587,43.71604957,214
-8827041.277,5428775.076,615,GO-20061837351,2006/10/01 04:00:00+00,2006,October,Sunday,3,Night,D41,0,1,119,Wexford/Maryvale (119),-79.29466093,43.76258631,215
-8856592.822,5411229.111,616,GO-20061688455,2006/10/04 04:00:00+00,2006,October,Wednesday,13,Afternoon,D22,0,2,14,Islington-City Centre West (14),-79.56012697,43.64864434,216
-8850856.281,5422354.45,617,GO-20061474546,2006/10/06 04:00:00+00,2006,October,Friday,3,Night,D31,0,2,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,217
-8833280.617,5415714.684,618,GO-20061741338,2006/10/07 04:00:00+00,2006,October,Saturday,4,Night,D55,0,2,68,North Riverdale (68),-79.35070987,43.67779387,218
-8851364.949,5423063.062,619,GO-20061851962,2006/10/08 04:00:00+00,2006,October,Sunday,18,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.51316419,43.72551677,219
-8831785.164,5421682.488,620,GO-20061633445,2006/10/09 04:00:00+00,2006,October,Monday,0,Night,D55,0,1,44,Flemingdon Park (44),-79.33727599,43.71655374,220
-8831677.694,5421351.371,621,GO-20061761402,2006/10/09 04:00:00+00,2006,October,Monday,3,Night,D55,0,1,44,Flemingdon Park (44),-79.33631057,43.71440385,221
-8828128.55,5422044.916,622,GO-20061905589,2006/10/09 04:00:00+00,2006,October,Monday,21,Evening,D55,1,1,43,Victoria Village (43),-79.30442807,43.71890684,222
-8822460.226,5430595.476,623,GO-20061815540,2006/10/11 04:00:00+00,2006,October,Wednesday,18,Evening,D43,0,2,127,Bendale (127),-79.25350865,43.77439543,223
-8843417.961,5418361.477,624,GO-20061472265,2006/10/14 04:00:00+00,2006,October,Saturday,4,Night,D13,0,2,107,Oakwood Village (107),-79.44177518,43.69498743,224
-8855114.892,5426318.136,625,GO-20061782494,2006/10/15 04:00:00+00,2006,October,Sunday,22,Evening,D31,0,0,22,Humbermede (22),-79.5468505,43.7466442,225
-8833300.626,5412765.769,626,GO-20061770981,2006/10/17 04:00:00+00,2006,October,Tuesday,1,Night,D55,0,1,70,South Riverdale (70),-79.35088962,43.65863192,226
-8837825.423,5411066.322,627,GO-20061875096,2006/10/17 04:00:00+00,2006,October,Tuesday,1,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.39153656,43.64758619,227
-8834423.892,5413057.951,628,GO-20061250620,2006/10/19 04:00:00+00,2006,October,Thursday,2,Night,D51,0,0,72,Regent Park (72),-79.36098009,43.66053078,228
-8849200.157,5414772.656,629,GO-20061876421,2006/10/23 04:00:00+00,2006,October,Monday,21,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.49371753,43.67167327,229
-8815757.925,5432283.351,630,GO-20061843644,2006/10/24 04:00:00+00,2006,October,Tuesday,3,Night,D43,0,1,135,Morningside (135),-79.19330085,43.78534276,230
-8837273.83,5411228.094,631,GO-20061787320,2006/10/27 04:00:00+00,2006,October,Friday,2,Night,D52,1,0,77,Waterfront Communities-The Island (77),-79.38658151,43.64863773,231
-8834807.118,5412301.631,632,GO-20061820393,2006/10/29 04:00:00+00,2006,October,Sunday,20,Evening,D51,0,2,73,Moss Park (73),-79.36442266,43.65561541,232
-8814449.004,5433513.213,633,GO-20061927249,2006/10/29 04:00:00+00,2006,October,Sunday,0,Night,D43,0,0,134,Highland Creek (134),-79.18154261,43.79331822,233
-8821477.426,5426032.097,634,GO-20061815563,2006/10/31 05:00:00+00,2006,October,Tuesday,2,Night,D43,0,1,138,Eglinton East (138),-79.24468,43.74478793,234
-8847776.028,5415769.852,635,GO-20061644280,2006/11/01 05:00:00+00,2006,November,Wednesday,0,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.48092436,43.67815229,235
-8843329.659,5422232.94,636,GO-20061910882,2006/11/08 05:00:00+00,2006,November,Wednesday,19,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44098195,43.72012757,236
-8859862.812,5427749.588,637,GO-20061791836,2006/11/09 05:00:00+00,2006,November,Thursday,0,Night,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58950179,43.75593284,237
-8838829.602,5411112.573,638,GO-20061939525,2006/11/11 05:00:00+00,2006,November,Saturday,3,Night,D14,0,4,77,Waterfront Communities-The Island (77),-79.40055725,43.64788683,238
-8846720.157,5429582.895,639,GO-20061782519,2006/11/12 05:00:00+00,2006,November,Sunday,1,Night,D31,0,1,27,York University Heights (27),-79.47143931,43.767827,239
-8834207.599,5413028.9,640,GO-20061478649,2006/11/14 05:00:00+00,2006,November,Tuesday,17,Afternoon,D51,0,1,72,Regent Park (72),-79.35903709,43.66034198,240
-8819692.661,5435991.706,641,GO-20061448992,2006/11/14 05:00:00+00,2006,November,Tuesday,19,Evening,D42,1,0,132,Malvern (132),-79.22864719,43.80938762,241
-8851579.081,5426387.595,642,GO-20061866557,2006/11/14 05:00:00+00,2006,November,Tuesday,16,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.51508777,43.74709495,242
-8860828.594,5422636.108,643,GO-20061479945,2006/11/18 05:00:00+00,2006,November,Saturday,14,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.59817756,43.72274502,243
-8844396.181,5415485.436,644,GO-20061867769,2006/11/18 05:00:00+00,2006,November,Saturday,0,Night,D13,0,0,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,244
-8850757.515,5421809.669,645,GO-20061478293,2006/11/21 05:00:00+00,2006,November,Tuesday,21,Evening,D33,0,0,23,Pelmo Park-Humberlea (23),-79.50770752,43.71737949,245
-8836399.76,5412102.593,646,GO-20061489389,2006/11/21 05:00:00+00,2006,November,Tuesday,18,Evening,D51,0,0,75,Church-Yonge Corridor (75),-79.37872961,43.65432178,246
-8847325.394,5408402.797,647,GO-20061910911,2006/11/22 05:00:00+00,2006,November,Wednesday,16,Afternoon,D32,0,2,17,Mimico (includes Humber Bay Shores) (17),-79.47687625,43.63027025,247
-8838501.2,5410661.291,648,GO-20061505156,2006/11/22 05:00:00+00,2006,November,Wednesday,23,Evening,D14,0,1,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,248
-8819519.908,5436229.089,649,GO-20061863102,2006/11/26 05:00:00+00,2006,November,Sunday,19,Evening,D42,0,1,132,Malvern (132),-79.22709532,43.81092647,249
-8826680.895,5423290.914,650,GO-20061875024,2006/11/27 05:00:00+00,2006,November,Monday,5,Night,D42,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,250
-8838087.287,5410320.458,651,GO-20061796411,2006/12/03 05:00:00+00,2006,December,Sunday,3,Night,D14,1,0,77,Waterfront Communities-The Island (77),-79.39388892,43.64273773,251
-8834098.68,5433125.201,652,GO-20061820732,2006/12/03 05:00:00+00,2006,December,Sunday,16,Afternoon,D33,0,0,47,Don Valley Village (47),-79.35805866,43.79080214,252
-8818306.69,5435159.157,653,GO-20061819420,2006/12/04 05:00:00+00,2006,December,Monday,21,Evening,D42,0,1,132,Malvern (132),-79.2161968,43.80399024,253
-8851055.712,5422948.53,654,GO-20061842553,2006/12/08 05:00:00+00,2006,December,Friday,22,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,254
-8816473.606,5434847.95,655,GO-20061589728,2006/12/09 05:00:00+00,2006,December,Saturday,2,Night,D42,0,1,132,Malvern (132),-79.19972992,43.80197257,255
-8851753.245,5427121.43,656,GO-20061945284,2006/12/15 05:00:00+00,2006,December,Friday,17,Afternoon,D31,0,2,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,256
-8828417.557,5434643.481,657,GO-20061482121,2006/12/16 05:00:00+00,2006,December,Saturday,22,Evening,D52,0,1,117,L'Amoreaux (117),-79.30702426,43.80064689,257
-8816894.873,5429074.131,658,GO-20061617738,2006/12/22 05:00:00+00,2006,December,Friday,1,Night,D43,0,0,137,Woburn (137),-79.20351423,43.76452647,258
-8815990.666,5432204.082,659,GO-20061902668,2006/12/23 05:00:00+00,2006,December,Saturday,19,Evening,D43,0,2,135,Morningside (135),-79.1953916,43.78482868,259
-8837380.742,5411915.811,660,GO-20061501929,2006/12/24 05:00:00+00,2006,December,Sunday,0,Night,D14,1,0,78,Kensington-Chinatown (78),-79.38754192,43.65310778,260
-8837245.79,5411131.334,661,GO-20061961023,2006/12/24 05:00:00+00,2006,December,Sunday,0,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.38632963,43.64800878,261
-8858074.306,5423099.301,662,GO-20061490523,2006/12/26 05:00:00+00,2006,December,Tuesday,21,Evening,D23,0,1,1,West Humber-Clairville (1),-79.57343537,43.72575202,262
-8851696.394,5428351.895,663,GO-20061876931,2006/12/26 05:00:00+00,2006,December,Tuesday,23,Evening,D31,0,1,24,Black Creek (24),-79.51614161,43.75984076,263
-8851990.243,5428672.08,664,GO-20061932560,2006/12/27 05:00:00+00,2006,December,Wednesday,18,Evening,D31,1,0,24,Black Creek (24),-79.5187813,43.7619181,264
-8851321.108,5427062.352,665,GO-20061951585,2006/12/27 05:00:00+00,2006,December,Wednesday,23,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,265
-8852786.137,5419211.435,666,GO-20061956337,2006/12/27 05:00:00+00,2006,December,Wednesday,20,Evening,D23,0,1,8,Humber Heights-Westmount (8),-79.52593094,43.70050771,266
-8823411.035,5423124.405,667,GO-20061441750,2006/12/29 05:00:00+00,2006,December,Friday,1,Night,D41,0,2,124,Kennedy Park (124),-79.26204991,43.72591499,267
-8836689.181,5412578.686,668,GO-20061923873,2006/12/30 05:00:00+00,2006,December,Saturday,5,Night,D51,0,2,76,Bay Street Corridor (76),-79.38132952,43.65741605,268
-8853047.771,5419833.517,669,GO-20071985587,2007/01/01 05:00:00+00,2007,January,Monday,23,Evening,D31,0,1,113,Weston (113),-79.52828124,43.70454767,269
-8819318.237,5428348.889,670,GO-20071906119,2007/01/01 05:00:00+00,2007,January,Monday,1,Night,D43,0,1,137,Woburn (137),-79.22528368,43.75982126,270
-8861191.241,5419094.402,671,GO-20071879886,2007/01/01 05:00:00+00,2007,January,Monday,23,Evening,D31,0,1,1,West Humber-Clairville (1),-79.60143527,43.69974764,271
-8819640.42,5434542.462,672,GO-20071875060,2007/01/01 05:00:00+00,2007,January,Monday,14,Afternoon,D42,1,0,132,Malvern (132),-79.2281779,43.79999192,272
-8836185.095,5410076.539,673,GO-20071989942,2007/01/02 05:00:00+00,2007,January,Tuesday,0,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.37680124,43.64115206,273
-8846720.157,5429582.895,674,GO-20071984583,2007/01/04 05:00:00+00,2007,January,Thursday,23,Evening,D32,0,1,27,York University Heights (27),-79.47143931,43.767827,274
-8858012.634,5422022.446,675,GO-20071480153,2007/01/08 05:00:00+00,2007,January,Monday,16,Afternoon,D23,0,1,1,West Humber-Clairville (1),-79.57288136,43.71876096,275
-8834164.203,5413347.934,676,GO-20071527461,2007/01/10 05:00:00+00,2007,January,Wednesday,21,Evening,D51,0,1,72,Regent Park (72),-79.35864726,43.66241529,276
-8830358.089,5421037.199,677,GO-20071763040,2007/01/11 05:00:00+00,2007,January,Thursday,0,Night,D55,1,1,44,Flemingdon Park (44),-79.32445636,43.71236391,277
0,0,678,GO-20072004875,2007/01/13 05:00:00+00,2007,January,Saturday,20,Evening,D55,0,0,NSA,NSA,0,0,278
0,0,679,GO-20072001589,2007/01/13 05:00:00+00,2007,January,Saturday,20,Evening,D55,0,0,NSA,NSA,0,0,279
-8823784.053,5431619.808,680,GO-20071993783,2007/01/14 05:00:00+00,2007,January,Sunday,9,Morning,D42,1,0,128,Agincourt South-Malvern West (128),-79.26540079,43.78103935,280
-8837558.754,5411354.059,681,GO-20071437232,2007/01/14 05:00:00+00,2007,January,Sunday,2,Night,D52,0,2,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,281
-8834922.715,5412694.963,682,GO-20071747094,2007/01/15 05:00:00+00,2007,January,Monday,16,Afternoon,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,282
-8814816.215,5429126.405,683,GO-20071598504,2007/01/15 05:00:00+00,2007,January,Monday,21,Evening,D43,0,0,136,West Hill (136),-79.18484133,43.7648656,283
-8855793.117,5427057.237,684,GO-20071946264,2007/01/16 05:00:00+00,2007,January,Tuesday,2,Night,D31,0,1,21,Humber Summit (21),-79.5529431,43.75144038,284
-8826252.553,5423421.952,685,GO-20071955306,2007/01/19 05:00:00+00,2007,January,Friday,16,Afternoon,D41,0,1,120,Clairlea-Birchmount (120),-79.2875757,43.72784655,285
-8817746.751,5436372.329,686,GO-20071967038,2007/01/29 05:00:00+00,2007,January,Monday,20,Evening,D42,0,1,132,Malvern (132),-79.21116678,43.81185502,286
-8819605.901,5422588.545,687,GO-20071925141,2007/02/04 05:00:00+00,2007,February,Sunday,0,Night,D43,1,2,123,Cliffcrest (123),-79.22786781,43.72243624,287
-8842501.501,5418024.027,688,GO-20071901732,2007/02/08 05:00:00+00,2007,February,Thursday,8,Morning,D13,0,1,106,Humewood-Cedarvale (106),-79.43354248,43.69279563,288
